CustomerKey_Output,CustomerID_Source,CustomerID_Output,CustomerID_Reason,CustomerID_Confidence,CustomerID_Status,Fullname_Source,Fullname_Output,Fullname_Reason,Fullname_Confidence,Fullname_Status,CompanyName_Source,CompanyName_Output,CompanyName_Reason,CompanyName_Confidence,CompanyName_Status,Record_Status
818,30069,"30069,00",New value,,New,Donald Thompson,Donald Thompson,New value,,New,Trendy Department Stores,Trendy Department Stores,New value,,New,New
819,30070,"30070,00",New value,,New,Kendra Thompson,Kendra Thompson,New value,,New,Vintage Sport Boutique,Vintage Sport Boutique,New value,,New,New
820,30071,"30071,00",New value,,New,Daniel Thompson,Daniel Thompson,New value,,New,Travel Sports,Travel Sports,New value,,New,New
821,30072,"30072,00",New value,,New,Andrea Thomsen,Andrea Thomsen,New value,,New,West Side Mart,West Side Mart,New value,,New,New
822,30074,"30074,00",New value,,New,Yuping Tian,Yuping Tian,New value,,New,Tenth Bike Store,Tenth Bike Store,New value,,New,New
823,30076,"30076,00",New value,,New,Diane Tibbott,Diane Tibbott,New value,,New,Fun Times Club,Fun Times Club,New value,,New,New
824,30080,"30080,00",New value,,New,Delia Toone,Delia Toone,New value,,New,Wingtip Toys,Wingtip Toys,New value,,New,New
825,30083,"30083,00",New value,,New,Glenn Track,Glenn Track,New value,,New,Active Life Toys,Active Life Toys,New value,,New,New
826,30087,"30087,00",New value,,New,Billy Trent,Billy Trent,New value,,New,Quick Parts and Service,Quick Parts and Service,New value,,New,New
827,30089,"30089,00",New value,,New,Michael John Troyer,Michael John Troyer,New value,,New,Thrifty Parts and Sales,Thrifty Parts and Sales,New value,,New,New
828,30090,"30090,00",New value,,New,Christie Trujillo,Christie Trujillo,New value,,New,A Typical Bike Shop,A Typical Bike Shop,New value,,New,New
829,30093,"30093,00",New value,,New,Phyllis Tuffield,Phyllis Tuffield,New value,,New,Fasteners & Bolts Outlet,Fasteners & Bolts Outlet,New value,,New,New
830,30094,"30094,00",New value,,New,Sairaj Uddin,Sairaj Uddin,New value,,New,Quantity Discounts,Quantity Discounts,New value,,New,New
831,30095,"30095,00",New value,,New,Sunil Uppal,Sunil Uppal,New value,,New,Swift Cycles,Swift Cycles,New value,,New,New
832,30098,"30098,00",New value,,New,Esther Valle,Esther Valle,New value,,New,Large Bike Shop,Large Bike Shop,New value,,New,New
833,30100,"30100,00",New value,,New,Jessie Valerio,Jessie Valerio,New value,,New,Wire Baskets and Parts,Wire Baskets and Parts,New value,,New,New
834,30102,"30102,00",New value,,New,Roger Van Houten,Roger Van Houten,New value,,New,Sports Store,Sports Store,New value,,New,New
835,30104,"30104,00",New value,,New,Rose Vandenouer,Rose Vandenouer,New value,,New,Extended Tours,Extended Tours,New value,,New,New
836,30105,"30105,00",New value,,New,Gregory Vanderbout,Gregory Vanderbout,New value,,New,Convenient Sales and Service,Convenient Sales and Service,New value,,New,New
837,30106,"30106,00",New value,,New,Michael Vanderhyde,Michael Vanderhyde,New value,,New,Solid Bike Parts,Solid Bike Parts,New value,,New,New
838,30107,"30107,00",New value,,New,Margaret Vanderkamp,Margaret Vanderkamp,New value,,New,Permanent Finish Products,Permanent Finish Products,New value,,New,New
839,30108,"30108,00",New value,,New,Kara Vanderlinden,Kara Vanderlinden,New value,,New,Mercantile Outlet,Mercantile Outlet,New value,,New,New
840,30109,"30109,00",New value,,New,Nieves Vargas,Nieves Vargas,New value,,New,Exhilarating Cycles,Exhilarating Cycles,New value,,New,New
841,30110,"30110,00",New value,,New,Gary Vargas,Gary Vargas,New value,,New,Exercise Center,Exercise Center,New value,,New,New
842,30111,"30111,00",New value,,New,Ranjit Varkey Chudukatil,Ranjit Varkey Chudukatil,New value,,New,Great Bicycle Supply,Great Bicycle Supply,New value,,New,New
843,30112,"30112,00",New value,,New,Patricia Vasquez,Patricia Vasquez,New value,,New,Mail-Order Outlet,Mail-Order Outlet,New value,,New,New
844,30113,"30113,00",New value,,New,Raja Venugopal,Raja Venugopal,New value,,New,Nearby Cycle Shop,Nearby Cycle Shop,New value,,New,New
845,30115,"30115,00",New value,,New,Dora Verdad,Dora Verdad,New value,,New,Retreat Inn,Retreat Inn,New value,,New,New
846,30116,"30116,00",New value,,New,Wanda Vernon,Wanda Vernon,New value,,New,Technical Parts Manufacturing,Technical Parts Manufacturing,New value,,New,New
847,30117,"30117,00",New value,,New,Robert Vessa,Robert Vessa,New value,,New,Totes & Baskets Company,Totes & Baskets Company,New value,,New,New
848,30118,"30118,00",New value,,New,Caroline Vicknair,Caroline Vicknair,New value,,New,World of Bikes,World of Bikes,New value,,New,New
